AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,
7.58E+17,teemulau#7395,2020/10/31 上午9:12,2020/10/31,"> @teemulau You need to remember that after one year, we will have about 5~6X more CRV token, if the lock ratio, CRV price, and volume stays the same, then the APY would be about 1/6 of current APY, which should be in a reasonable range.
@da_mo_wang True, but given this industry 1 year is basically a decade. Volume won't be the same, it will either be 10-50x less or more.",,,
7.58E+17,teemulau#7395,2020/10/31 上午9:13,2020/10/31,"Investing to CRV now is a binary bet in any case, if you plan to hold and lock long-term.",,,
7.63E+17,kane7290,2020/10/31 上午10:07,2020/10/31,"I have a question on veCRV - if i used it for boosting, do i still get the 50% admin fees?",,,
1.85E+17,charliecurve,2020/10/31 上午10:34,2020/10/31,Yes,,,
4.05E+17,Collin#7715,2020/10/31 上午11:37,2020/10/31,https://github.com/iearn-finance/yearn-security/blob/master/disclosures/2020-10-30.md,,,
4.05E+17,Collin#7715,2020/10/31 上午11:39,2020/10/31,"Integrating yearn and compound introduces risks into the curve system. it increases the APY but at the cost of additional risks. Should we consider remove such features?

Risks are amplified when you build on top of a system. You are increasing risks exponentially, not linearly.",,,
2.53E+17,wormholeoracle,2020/10/31 下午12:55,2020/10/31,"while that yearn exploit would have been 'good' for LPs and veCRV because of trade fees, I think it's worth considering ways to discourage these attacks from going through Curve. I think we owe it to the whole ecosystem that we put effort into being unfriendly to exploits",,,
7.38E+17,ne1k0,2020/10/31 下午12:57,2020/10/31,"I don't know how you distinguish ""legit"" use and ""exploited"" use from a 3rd party?",,,
2.53E+17,wormholeoracle,2020/10/31 下午12:58,2020/10/31,"Maybe a surge fee that makes trading in a pool very expensive after it passes some utilization threshold. In the case of the harvest incident, the utilization was well over 100%",,,
7.38E+17,ne1k0,2020/10/31 下午12:58,2020/10/31,"The ""exploiter"" will be fine to pay those fees with others money...??",,,
2.53E+17,wormholeoracle,2020/10/31 下午12:59,2020/10/31,"they made money off the arbitrage. if the fee is higher than the payout, cant exploit it",,,
7.38E+17,ne1k0,2020/10/31 下午1:00,2020/10/31,An arbitrage that was using the wrong prices for the bonding curve is my understanding.,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:01,2020/10/31,yeah they did massive volume on the y pool to move prices so they could use the manipulated prices to pull out more than they put into harvest,,,
7.38E+17,ne1k0,2020/10/31 下午1:01,2020/10/31,The arb may still exist in the exploited code all while our fees are getting higher and higher,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:02,2020/10/31,"i dont know if it would effectively stop an attack, but when you have utilization that is really high like it was in the harvest incident, it's a pretty good indication that its not organic volume",,,
7.38E+17,ne1k0,2020/10/31 下午1:04,2020/10/31,"It just feels silly to basically put up a daily trade cap on each pool; the LPs are ""good"" for the day? They don't want to continue to trade the market's demand at an attractive price?",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:05,2020/10/31,in normal circumstances the cap is never going to be reached,,,
7.38E+17,ne1k0,2020/10/31 下午1:06,2020/10/31,It just feels like it's not our problem to solve and we shouldn't have to accomodate everyone else,,💯 (3),
7.38E+17,ne1k0,2020/10/31 下午1:07,2020/10/31,"I understand the sentiment, and in an ideal world nobody would be enticed to use an exploit, but that's not this world 😦",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:08,2020/10/31,"It's worth considering for our own protection as well. If there's unusual activity that is stealing money from our LPs, we would ideally have some mechanism in place that recognizes this and freezes the pool",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:10,2020/10/31,our protection right now is limited to a human controlled emergency dao that I dont even really know what their power is. I dont think they can even freeze trading unless its a new pool,,,
1.85E+17,charliecurve,2020/10/31 下午1:20,2020/10/31,The freeze pool thing is a myth. If there any value in attempting to do it then protocols would try but there is a reason nobody does.,,,
1.85E+17,charliecurve,2020/10/31 下午1:22,2020/10/31,"Regarding the harvest thing, I'm truly sorry some people lost money there but I have to agree with @ne1k0, the security of other protocols isn't our problem. Curve behaved as expected during that night, someone took advantage of a design flaw that has nothing to do with Curve.",,,
7.38E+17,ne1k0,2020/10/31 下午1:28,2020/10/31,"@WormholeOracle in this example the exploiter focused on a single pool; they could have done this in each of the pools Harvest was exposed to but they didn't. If we had restricted Y pool in someway, and the exploiter had a target of $20M profit (or whatever it was); they would have just continued on other pools. In the future if Curve is not enough to handle the demand including exploiters on the market (because of liquidity or artificial restrictions), others will provide the market for them and the trading will just go there.",,,
7.38E+17,ne1k0,2020/10/31 下午1:29,2020/10/31,Curve can't be the Flex-Tape of the defi ecosystem,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:41,2020/10/31,"I think it's good for building adoption if we can create some assurances for people who use Curve. 1. LPs know that they are insured against curve smart contract risk. 2. Lps know they are insured against stablecoin peg risk. 3. LPs know Curve is protecting against market manipulation. If we keep acting like this is the wild west and everyone is on their own, how can we expect the ecosystem to mature?",,👆 (1),
7.38E+17,ne1k0,2020/10/31 下午1:42,2020/10/31,"I completely agree that there are many LPs that would exist that don't now if there were insurance. But this is another lego that is not ""Curve"" per say. By not having it be part of curve LPs can choose if they want to reduce their yield by lowering risk buying insurance with some defi-lego.",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:44,2020/10/31,"I'd prefer insurance was the default condition and LPs can choose to opt out. Obviously we're not there yet but I'd like if it was so easy to be insured, most people would just choose to go with it",,,
7.38E+17,ne1k0,2020/10/31 下午1:46,2020/10/31,"That's semantics; but as you point out, the more complex a protocol becomes and integrates with other _things_ the more it's exposed. So I like to keep Curve focused on doing what it does really well. If we want to make a CurveProtect product that LPs can also participate in, that's cool.",,👍 (1),
7.38E+17,ne1k0,2020/10/31 下午1:46,2020/10/31,But it should be a different _thing_,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:47,2020/10/31,"I'm not really talking about curve making an insurance product. I mean integrating with an existing solution. What would ideally be an existing solution, anyways. because really nothing exists at the scale we would need it to right now",,,
7.38E+17,ne1k0,2020/10/31 下午1:52,2020/10/31,"Unless the insurance is trusted, then i'm still just as exposed to smart contract risk (even more so since now i have smart contract insurance too that could fail).
You can eliminate most risk to stables by supplying the ones you trust to a money market and borrowing those you don't.",,,
7.38E+17,ne1k0,2020/10/31 下午1:53,2020/10/31,"You pay interest to do this; consider this your ""insurance"" rate.",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:56,2020/10/31,"you can offset some risk doing this. But if you have 3 coins in a pool, you can only guarantee yourself to recoup 1/3 of your deposit in case of a default",,,
7.38E+17,ne1k0,2020/10/31 下午1:57,2020/10/31,"?? If I deposit 100% USDT to 3pool, and it ""defaults"" i'll be left with USDT to withdraw. I can use that to pay my loan back...there's no 1/3 anything",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:57,2020/10/31,right but what if DAI defaults,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:57,2020/10/31,you lose 100%,,,
2.53E+17,wormholeoracle,2020/10/31 下午1:58,2020/10/31,"or you can borrow 1/3 DAI, 1/3USDT, 1/3 USDC and you have a promise of getting 1/3 back if any defaults",,,
2.53E+17,wormholeoracle,2020/10/31 下午1:59,2020/10/31,"better than 0, but not really a perfect insurance policy",,,
7.38E+17,ne1k0,2020/10/31 下午2:00,2020/10/31,"Sure; yes you're right. I guess I see what you're describing as a function of yearn or pickle; something that wraps up curve into an ""easy"" button. Let them do that, it's proving very difficult.
For those that have the ability, you can use Curve directly and build your own financial products.",,,
5.69E+17,cryptonic.,2020/10/31 下午6:44,2020/10/31,"that changed suddenly from yesterday to today from 24% to 34% CRV APY on USDK, while on USDN it stayed identical.
how come?",,,
5.69E+17,cryptonic.,2020/10/31 下午6:44,2020/10/31,,https://cdn.discordapp.com/attachments/745257323487953036/772229557712846868/unknown.png,,
5.32E+17,tian7.eth,2020/10/31 下午6:55,2020/10/31,"> I'd prefer insurance was the default condition and LPs can choose to opt out. Obviously we're not there yet but I'd like if it was so easy to be insured, most people would just choose to go with it
@WormholeOracle Why not make a signal proposal about this?",,,
2.53E+17,wormholeoracle,2020/10/31 下午7:07,2020/10/31,"@tian7.eth there isnt insurance available. I dont know what option we have right now except put a cut of fees toward a self insurance fund, and I think that would have about 0 support",,,
7.67E+17,johnny_f,2020/10/31 下午7:09,2020/10/31,"Nexusmutual offers cover for curve, but they're currently maxed out (more of the NXM holders need to stake their NXM to increase cover availability): https://app.nexusmutual.io/cover/buy/select-contract",,,
5.32E+17,tian7.eth,2020/10/31 下午7:09,2020/10/31,Can we ask nexum support curve?,,,
5.32E+17,tian7.eth,2020/10/31 下午7:09,2020/10/31,lol. Ok,,,
7.67E+17,johnny_f,2020/10/31 下午7:10,2020/10/31,"but sure their cover is sold out, they're selling it for dirt cheap 2.6% yearly it seems?",,,
5.32E+17,tian7.eth,2020/10/31 下午7:10,2020/10/31,"> Nexusmutual offers cover for curve, but they're currently maxed out (more of the NXM holders need to stake their NXM to increase cover availability): https://app.nexusmutual.io/cover/buy/select-contract
@Johnny F It's time for some clever guys forking nexusm👀",,,
7.67E+17,johnny_f,2020/10/31 下午7:10,2020/10/31,that nexus thing is oncorporated as a real insurance in the UK. Hard to just fork the real world necessities,,,
5.32E+17,tian7.eth,2020/10/31 下午7:11,2020/10/31,Is there an insurance protocol covered with ETH and they issue a governance token,,,
7.67E+17,johnny_f,2020/10/31 下午7:12,2020/10/31,"aave chose a different path: they're self insuring. Staking AAVE gives them some nice rewards (like veCRV), but they take the hit if some of their LPs need to be made whole because of hacks",,,
5.32E+17,tian7.eth,2020/10/31 下午7:12,2020/10/31,At least nexus proves there are some demands for Curve insurance.,,,
7.67E+17,johnny_f,2020/10/31 下午7:12,2020/10/31,demand as massive. It seems to be mis-priced...,,,
2.53E+17,wormholeoracle,2020/10/31 下午7:12,2020/10/31,yeah self insurance is bad. you insure yourself with the native token that will have a remarkable crash when you need to pay out?,,💯 (1),
5.32E+17,tian7.eth,2020/10/31 下午7:12,2020/10/31,"> aave chose a different path: they're self insuring. Staking AAVE gives them some nice rewards (like veCRV), but they take the hit if some of their LPs need to be made whole because of hacks
@Johnny F It sounds like MKR holders..",,,
2.53E+17,wormholeoracle,2020/10/31 下午7:13,2020/10/31,yeah that was a shit show with MKR,,,
5.32E+17,tian7.eth,2020/10/31 下午7:13,2020/10/31,"> yeah that was a shit show with MKR
@WormholeOracle What do you mean shit show?",,,
5.32E+17,tian7.eth,2020/10/31 下午7:13,2020/10/31,3.12 black swan?,,,
2.53E+17,wormholeoracle,2020/10/31 下午7:14,2020/10/31,they needed VCs in place to promise to buy their shitty token so it wouldnt go to zero when they tried to recapitalize,,,
5.32E+17,tian7.eth,2020/10/31 下午7:15,2020/10/31,"> yeah self insurance is bad. you insure yourself with the native token that will have a remarkable crash when you need to pay out?
@WormholeOracle What do you think taking ETH as self insurance.",,,
2.53E+17,wormholeoracle,2020/10/31 下午7:17,2020/10/31,"sure but we have a billion dollars to insure, how do we come up with a billion dollars of ETH?",,,
5.32E+17,tian7.eth,2020/10/31 下午7:17,2020/10/31,Then what's your suggestion?,,,
2.53E+17,wormholeoracle,2020/10/31 下午7:18,2020/10/31,I dont have one 🙂,,,
2.53E+17,wormholeoracle,2020/10/31 下午7:19,2020/10/31,"maybe more people will stake on nexus if they charge a higher rate, I wonder why its so low",,,
2.53E+17,wormholeoracle,2020/10/31 下午7:19,2020/10/31,it's like 2.6% now,,,
5.32E+17,tian7.eth,2020/10/31 下午7:22,2020/10/31,I can't buy NXM because of the KYC so I don't use their service either.,,,
